Bus ID,Bus Name,Bus Type,Departure Time,Arrival Time,Journey Duration,Lowest Price(INR),Highest Price(INR),Starting Point,Destination,Starting Point Parent,Destination Point Parent
99,Jyotirling Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,03:30,04h 00m,540.0,720.0,Bavdhan,Kalamboli,Pune,Mumbai
100,Swami travel,VE A/C Seater / Sleeper (2+1),13:10,16:40,03h 30m,600.0,1200.0,Wadgaon Bridge,Kopar Khainar,Pune,Mumbai
101,Yash Yatra Tour Orgniser,A/C Seater Push Back (2+2),12:30,17:00,04h 30m,700.0,800.0,Katraj,Andheri East,Pune,Mumbai
102,Balaji Tourist (BTC),AC Seater (2+2),08:30,13:10,04h 40m,675.0,675.0,Swargate,Andheri East,Pune,Mumbai
103,Balaji Tourist (BTC),AC Seater (2+2),20:30,01:00,04h 30m,720.0,720.0,Swargate,Andheri East,Pune,Mumbai
104,Zingbus Plus,VE A/C Sleeper (2+1),07:00,11:10,04h 10m,1223.0,1223.0,Bavdhan,Andheri East,Pune,Mumbai
105,Zingbus Plus,A/C Sleeper (2+1),05:40,09:20,03h 40m,1463.0,2801.0,Wakad,Andheri East,Pune,Mumbai
106,IntrCity SmartBus,AC Sleeper (2+1),07:25,12:15,04h 50m,1939.0,1939.0,Hadapsar,Andheri East,Pune,Mumbai
107,Manish Travels Private Limited,Bharat Benz A/C Sleeper (2+1),15:10,20:20,05h 10m,2000.0,2000.0,Swargate,Bandra East,Pune,Mumbai
108,IntrCity SmartBus,AC Sleeper (2+1),04:10,09:25,05h 15m,1819.0,1819.0,Hadapsar,Andheri East,Pune,Mumbai
109,IntrCity SmartBus,AC Sleeper (2+1),05:25,10:15,04h 50m,1819.0,2719.0,Hadapsar,Andheri East,Pune,Mumbai
110,IntrCity SmartBus,AC Sleeper (2+1),05:10,08:35,03h 25m,2000.0,2200.0,Wakad,Andheri East,Pune,Mumbai
111,Manish Travels Private Limited,Bharat Benz A/C Sleeper (2+1),17:10,22:30,05h 20m,2000.0,2000.0,Swargate,Bandra East,Pune,Mumbai
112,Natraj Travels-,A/C Seater/Sleeper (2+1),01:30,05:45,04h 15m,959.0,1550.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
113,Jay khodiyar travels,Volvo 9600 A/C Sleeper (2+1),20:45,01:25,04h 40m,1960.0,1960.0,Swargate,Andheri East,Pune,Mumbai
114,Neeta tours and travels,Bharat Benz A/C Seater (2+2),18:55,22:50,03h 55m,966.0,1200.0,Bavdhan,Andheri East,Pune,Mumbai
115,Jay khodiyar travels,Volvo 9600 A/C Sleeper (2+1),20:15,00:50,04h 35m,3000.0,3000.0,Swargate,Andheri East,Pune,Mumbai
116,Ganga Travels Go!Red BENZ,Bharat Benz A/C Sleeper (2+1),20:10,23:59,03h 49m,1699.0,1999.0,Swargate,Vile Parle East,Pune,Mumbai
117,Maharaja Paulo Travels,Bharat Benz A/C Sleeper (2+1),21:40,02:05,04h 25m,1584.0,1899.0,Swargate,Andheri East,Pune,Mumbai
118,Jay khodiyar travels,VE A/C Sleeper (2+1),21:45,02:15,04h 30m,962.0,1174.75,Swargate,Andheri East,Pune,Mumbai
119,Neeta tours and travels,Bharat Benz A/C Sleeper (2+1),00:21,05:36,05h 15m,1000.0,1266.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
120,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),04:05,07:15,03h 10m,1800.0,2000.0,Wadgaon Bridge,Vile Parle East,Pune,Mumbai
121,Garud Travels,A/C Sleeper (2+1),01:20,04:30,03h 10m,1000.0,1000.0,Wakad,Andheri East,Pune,Mumbai
