Bus ID,Bus Name,Bus Type,Departure Time,Arrival Time,Journey Duration,Lowest Price(INR),Highest Price(INR),Starting Point,Destination,Starting Point Parent,Destination Point Parent
45,N.T Ashoka,AC Sleeper (2+1),19:30,06:00,10h 30m,1515.0,1818.0,Badlapur - kharwai chowk,Bus Stand,Mumbai,Kolhapur
46,IntrCity SmartBus,VE A/C Sleeper (2+1),21:00,05:40,08h 40m,1900.0,2090.0,Sion,Dabholkar Corner,Mumbai,Kolhapur
47,Vaibhav Tours and Travels,Non A/C Seater / Sleeper (2+1),17:35,05:30,11h 55m,1200.0,1400.0,Badlapur (MIDC),Kalmba Jail,Mumbai,Kolhapur
48,Kesarkar Travels,Bharat Benz A/C Sleeper (2+1),18:00,05:00,11h 00m,1620.0,1620.0,Borivali East,Kawala Naka,Mumbai,Kolhapur
49,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,04:00,09h 30m,2000.0,2200.0,Borivali East,Kolhapura Bypass,Mumbai,Kolhapur
50,Dolphin Travel House (40),Bharat Benz A/C Sleeper (2+1),20:15,06:15,10h 00m,1246.0,1732.0,Malad East,Bus Stand,Mumbai,Kolhapur
51,Mahalaxmi Bus (Lokre Bandhu),NON A/C Seater Push Back (2+2),17:10,04:55,11h 45m,800.0,800.0,Kandivali East,Dabholkar Corner,Mumbai,Kolhapur
52,Rajlaxmi Travels And Cargo,A/C Sleeper (2+1),15:30,23:30,08h 00m,5500.0,5500.0,Dahisar East,Kolhapura Bypass,Mumbai,Kolhapur
53,Shree Mokambika Travels,A/C Sleeper (2+1),11:00,21:40,34h 40m,2000.0,2000.0,BHAYANDER (EAST) NEAR STATION,Kolhapur,Mumbai,Kolhapur
54,PVS Tours and Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:00,02:45,09h 45m,5500.0,5500.0,Mira Road East,Kolhapura Bypass,Mumbai,Kolhapur
55,Dolphin travel house,A/C Sleeper (2+1),19:45,07:00,11h 15m,1510.0,1710.0,Andheri East,Kolhapura Bypass,Mumbai,Kolhapur
56,Pawan Travels Mumbai,NON A/C Seater/ Sleeper (2+1),18:00,05:00,11h 00m,1312.5,2000.0,Borivali East,Dabholkar Corner,Mumbai,Kolhapur
57,IntrCity SmartBus,AC Sleeper (2+1),18:30,05:15,10h 45m,1615.0,1776.0,Borivali East,Dabholkar Corner,Mumbai,Kolhapur
58,Konduskar Travels Pvt. Ltd,Bharat Benz A/C Sleeper (2+1),19:20,09:00,13h 40m,1050.0,1300.0,Borivali West,Opp Bus Stand,Mumbai,Kolhapur
59,Vaibhav travels,A/C Sleeper (2+1),18:30,05:30,11h 00m,2700.0,2700.0,Borivali East,Bus Stand,Mumbai,Kolhapur
60,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),12:15,23:00,10h 45m,3500.0,4000.0,Mira Road East,Kolhapura Bypass,Mumbai,Kolhapur
61,Mahalaxmi Bus (Lokre Bandhu),Non A/C Seater / Sleeper (2+1),20:15,04:45,08h 30m,800.0,1000.0,Sanpada,Dabholkar Corner,Mumbai,Kolhapur
62,Mahalaxmi Bus (Lokre Bandhu),Non A/C Seater / Sleeper (2+1),19:00,04:30,09h 30m,800.0,1000.0,Parel,Dabholkar Corner,Mumbai,Kolhapur
63,Mahalaxmi Bus (Lokre Bandhu),NON A/C Seater Push Back (2+2),16:45,04:00,11h 15m,800.0,800.0,Badlapur Kharvai Naka,Dabholkar Corner,Mumbai,Kolhapur
64,N.T Shefali,AC Sleeper (2+1),18:00,05:45,11h 45m,1515.0,1818.0,Borivali West,Kolhapura Bypass,Mumbai,Kolhapur
65,N.T Vaibhav,AC Sleeper (2+1),19:00,06:15,11h 15m,1515.0,1818.0,Mazgaon,Bus Stand,Mumbai,Kolhapur
66,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),11:00,21:45,10h 45m,3500.0,4000.0,Borivali East,Kolhapura Bypass,Mumbai,Kolhapur
67,Ajara Travels (Swami),A/C Seater / Sleeper (2+1),16:00,05:00,13h 00m,1202.5,1900.0,Virar,Kolhapur,Mumbai,Kolhapur
68,Vaibhav (Manmandir Travels),A/C Sleeper (2+1),19:50,07:00,11h 10m,1500.0,1600.0,Badlapur (E) Near Mcdonald,Bus Stand,Mumbai,Kolhapur
69,Konduskar Travels Pvt. Ltd,Volvo A/C Seater (2+2),20:45,07:00,10h 15m,1238.0,1238.0,Borivali West,Opp Bus Stand,Mumbai,Kolhapur
70,Ajara Travels (Swami),A/C Sleeper (2+1),17:30,04:40,11h 10m,1850.0,1995.0,Borivali East,Bus Stand,Mumbai,Kolhapur
71,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,03:30,07h 30m,2000.0,2200.0,Borivali East,Kolhapura Bypass,Mumbai,Kolhapur
72,Ravina Travels (Regd),A/C Sleeper (2+1),22:15,07:55,09h 40m,1799.1,2199.0,Borivali East,Kolhapura Bypass,Mumbai,Kolhapur
73,Vaibhav (Manmandir Travels),A/C Sleeper (2+1),21:05,07:15,10h 10m,1500.0,1600.0,Badlapur (E) Near Mcdonald,Bus Stand,Mumbai,Kolhapur
74,Ajara Travels (Swami),Non AC Seater (2+2),16:15,04:00,11h 45m,1140.0,1140.0,Kandivali West,Bus Stand,Mumbai,Kolhapur
75,Dolphin travel house,A/C Sleeper (2+1),18:45,04:45,10h 00m,1235.0,2065.0,Andheri East,Kolhapura Bypass,Mumbai,Kolhapur
76,Vaibhav Travels,A/C Sleeper (2+1),23:59,10:30,10h 31m,1500.0,1600.0,Borivali,Kawala Naka,Mumbai,Kolhapur
77,Labbaik Tours And Travels,A/C Sleeper (2+1),21:00,06:25,09h 25m,1999.0,1999.0,Kandivali East,Kawala Naka,Mumbai,Kolhapur
78,Ravina Travels (Regd),A/C Sleeper (2+1),11:30,21:40,10h 10m,1889.1,2399.0,Borivali East,Kolhapura Bypass,Mumbai,Kolhapur
79,VRL Travels,A/C Seater / Sleeper (2+1),11:15,22:15,11h 00m,1540.0,2530.0,Borivali East,Kolhapura Bypass,Mumbai,Kolhapur
80,Bhagyalaxmi Travels (B!gbull),A/C Sleeper (2+1),03:00,12:00,09h 00m,1999.0,1999.0,Borivali East,Kawala Naka,Mumbai,Kolhapur
81,Ravina Travels (Regd),A/C Sleeper (2+1),23:15,09:05,09h 50m,3149.1,3999.0,Virar,Kolhapura Bypass,Mumbai,Kolhapur
82,IntrCity SmartBus,AC Sleeper (2+1),18:00,04:10,10h 10m,1615.0,1857.0,Borivali East,Dabholkar Corner,Mumbai,Kolhapur
83,VRL Travels,NON A/C Sleeper (2+1),13:00,22:30,09h 30m,1000.0,3370.0,CST Station,Kolhapura Bypass,Mumbai,Kolhapur
84,Anand Travels,A/C Sleeper (2+1),10:00,21:15,11h 15m,2010.0,2410.0,Mira Road East,Kolhapura Bypass,Mumbai,Kolhapur
85,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:00,06:00,09h 00m,3500.0,4000.0,Borivali East,Kolhapura Bypass,Mumbai,Kolhapur
